"marsrutas","sustojimo data","M","BendrasAtstumas","BendrasSvoris","BendrasLaikas","BendraKaina"
63,2018-01-19,1,108,2140.8,"06:53",22.92
63,2018-01-22,1,143,4006.5,"07:26",34.89
63,2018-01-23,1,197,1821.5,"08:31",24.99
63,2018-01-24,1,155,4820.1,"09:05",39.18
63,2018-01-25,1,142,2245.3,"08:00",25.61
63,2018-01-26,1,169,2192.02,"07:58",23.81
63,2018-01-29,1,33.975,2444.4,"07:36",25.25
63,2018-01-30,1,202,4532.65,"09:05",37.59
63,2018-01-31,1,0,3883.65,"08:44",33.2
64,2018-01-02,1,21.491,7807.3,"09:23",40.57
64,2018-01-09,1,17.484,5452.86,"07:52",41.16
64,2018-01-10,1,17.748,5917.2,"09:43",38.41
64,2018-01-11,1,158,6875.55,"09:49",38.27
64,2018-01-12,1,19.04,4977.25,"09:11",30.43
64,2018-01-18,1,30.67,6693.98,"06:58",44.63
64,2018-01-22,1,19.913,3442.95,"06:18",25.3
64,2018-01-24,1,22.43,3787.6,"07:28",27.75
65,2018-01-02,1,114.088,3789.6,"08:16",28.23
65,2018-01-03,1,19.312,4327.1,"07:58",42.18
65,2018-01-04,1,103,4090.4,"07:54",39.96
65,2018-01-05,1,15.398,3311.65,"06:25",25.35
65,2018-01-08,1,102,4530.2,"06:47",31.79
65,2018-01-09,1,19.588,6534.75,"08:16",47.38
65,2018-01-10,1,26.07,3802.7,"07:12",32.17
65,2018-01-11,1,114,6772.3,"07:55",44.45
65,2018-01-12,1,118,4331.05,"07:14",34.99
65,2018-01-15,1,15.341,6146.25,"07:47",45.37
65,2018-01-22,1,16.887,6234.65,"07:58",50.31
65,2018-01-23,1,18.672,8340.1,"08:10",58.21
65,2018-01-24,1,111,4805.05,"08:09",39.85
65,2018-01-26,1,112,3978.15,"07:32",32
65,2018-01-29,1,234,8117.95,"08:54",58.19
65,2018-01-30,1,104,8476.25,"07:57",64.33
65,2018-01-31,1,109,6029.15,"07:29",41.97
66,2018-01-16,1,21.032,10932.07,"11:28",76.1
66,2018-01-17,1,18.937,6586.75,"09:30",47.04
66,2018-01-18,1,20.979,5805.3,"09:31",40.19
66,2018-01-19,1,144,8293.6,"08:29",48.67
66,2018-01-22,1,127,6783.5,"09:12",42.91
66,2018-01-23,1,18.297,8081.5,"09:14",53.04
66,2018-01-24,1,18.024,4841.6,"08:45",36.16
66,2018-01-25,1,15.613,6172.1,"08:53",39.55
66,2018-01-26,1,147,7594.2,"06:46",54.15
66,2018-01-29,1,149,6307.8,"09:25",42.81
66,2018-01-30,1,142,6215.42,"09:10",43.49
66,2018-01-31,1,136,7130.25,"08:45",46.03
68,2018-01-02,1,20.426,4156.45,"09:34",34.63
68,2018-01-03,1,33.471,3694.49,"08:27",29.24
68,2018-01-04,1,33.91,4182.46,"08:54",31.4
68,2018-01-05,1,28.21,3148.91,"08:20",31.45
68,2018-01-08,1,19.201,6457.27,"09:11",41.89
68,2018-01-09,1,21.67,4948.2,"08:31",36.88
68,2018-01-10,1,25.17,4187.04,"08:38",33.55
68,2018-01-11,1,50,1783,"01:30",10.75
68,2018-01-12,1,24.18,5621.02,"08:56",40.38
68,2018-01-15,1,36.918,4675.89,"09:11",34.37
68,2018-01-16,1,25.425,6371.9,"09:05",43.15
68,2018-01-17,1,24.956,4040.12,"08:58",33.93
68,2018-01-18,1,25.882,5309.65,"09:34",35.98
68,2018-01-19,1,27.362,4436.9,"08:07",36.15
68,2018-01-23,1,16.025,3815.26,"09:15",33.35
68,2018-01-24,1,25.255,4823.77,"08:55",36.64
68,2018-01-25,1,23.279,4665.94,"09:08",36.95
68,2018-01-26,1,36.485,3928.45,"08:19",29.18
68,2018-01-29,1,31.577,2485.68,"08:59",21.47
68,2018-01-30,1,23.379,5277.19,"09:22",38.97
68,2018-01-31,1,25.674,4259.42,"09:00",36.15
69,2018-01-02,1,35.766,11676.7,"11:10",82.74
69,2018-01-03,1,38.017,14164.53,"10:17",88.91
69,2018-01-04,1,66.399,11568.95,"11:35",89.08
69,2018-01-05,1,48.998,7548.35,"10:01",53.93
69,2018-01-08,1,49.41,11485.7,"12:37",74.28
69,2018-01-09,1,62.248,15861.41,"10:37",107.28
69,2018-01-10,1,49.012,9550.44,"09:50",74.21
69,2018-01-11,1,52.683,13723.83,"11:34",89.64
69,2018-01-12,1,63.416,6798.75,"10:17",60.14
69,2018-01-15,1,53.391,11058.41,"11:26",73.11
69,2018-01-16,1,78.187,13647.45,"10:24",96.44
69,2018-01-17,1,57.397,7661.05,"10:48",62.56
69,2018-01-18,1,62.312,12987.95,"11:19",91.85
69,2018-01-19,1,49.161,8893.35,"11:05",57.34
69,2018-01-22,1,68.92,7867.35,"11:22",55.96
69,2018-01-23,1,50.796,9051.75,"10:24",71.14
69,2018-01-24,1,53.158,7992.57,"10:25",62.75
69,2018-01-25,1,55.203,9788.07,"11:48",73.3
69,2018-01-26,1,80.921,11485.45,"11:05",78.06
69,2018-01-29,1,51.28,5980.55,"10:21",56.92
69,2018-01-30,1,57.025,13434.85,"10:16",88.84
69,2018-01-31,1,65.992,7821,"10:47",74.4
70,2018-01-02,1,70.941,3862.3,"09:10",36.38
70,2018-01-03,1,100.38,4257.1,"09:06",46.64
70,2018-01-04,1,72.926,1334.7,"08:37",24.47
70,2018-01-05,1,99.851,1557.5,"09:04",32.38
70,2018-01-08,1,85.755,6028.55,"08:55",58.62
70,2018-01-09,1,104.575,5891.6,"09:35",75.88
70,2018-01-10,1,72.841,2591.7,"08:27",37.83
70,2018-01-11,1,87.208,3072.85,"09:14",45
70,2018-01-12,1,100.998,4482.2,"07:52",55.95
70,2018-01-15,1,96.448,5093,"09:09",53.96
70,2018-01-16,1,83.846,5210.5,"08:37",56.05
70,2018-01-17,1,101.594,8452.25,"09:31",70.81
70,2018-01-18,1,111.761,2213.8,"08:47",34.42
70,2018-01-19,1,65.972,5315.7,"08:45",49.71
70,2018-01-22,1,79.519,6806.14,"09:10",60.62
70,2018-01-23,1,76.272,8123.75,"09:51",78.48
70,2018-01-24,1,69.951,3844.45,"09:03",48.35
70,2018-01-25,1,102.541,5814.73,"09:01",53.18
70,2018-01-26,1,68.627,5107.75,"08:23",49.08
70,2018-01-29,1,96.819,3292.75,"09:27",46.69
70,2018-01-30,1,94.217,6851.95,"09:28",63.84
70,2018-01-31,1,74.763,4682.1,"09:36",54.31
71,2018-01-02,1,21.952,3197.25,"07:05",22.94
71,2018-01-03,1,35.83,2820.75,"08:36",25.05
71,2018-01-04,1,32.241,6148.4,"08:35",41.22
71,2018-01-05,1,17.416,4443.45,"07:33",31.34
71,2018-01-08,1,22.272,5811.4,"09:20",45.92
71,2018-01-09,1,41.417,4138.1,"08:41",39.14
71,2018-01-10,1,31.982,4540.6,"07:47",32.88
71,2018-01-11,1,36.578,4488.3,"08:22",37.66
71,2018-01-12,1,26.386,5481.6,"07:49",37.88
71,2018-01-15,1,40.094,3401.3,"08:04",26.08
71,2018-01-16,1,33.401,3725.3,"09:10",32.6
71,2018-01-17,1,22.51,3838.8,"08:31",31.46
71,2018-01-18,1,49.819,4173.16,"08:30",37.11
71,2018-01-19,1,28.755,4361,"08:28",31.67
71,2018-01-22,1,30.645,4037,"08:18",28.76
71,2018-01-23,1,28.032,5555.05,"09:07",38.16
71,2018-01-24,1,59.044,4224.5,"09:30",37.11
71,2018-01-25,1,34.376,5143.05,"09:05",38.05
71,2018-01-26,1,69.441,5795.1,"08:47",41.4
71,2018-01-29,1,26.716,3575.7,"07:49",27
71,2018-01-30,1,36.84,5329.4,"08:22",40.28
71,2018-01-31,1,33.073,6196.45,"08:59",116.38
72,2018-01-02,1,29.178,333.55,"03:16",10.98
72,2018-01-03,1,49.659,860.85,"05:23",23.38
72,2018-01-04,1,49.469,630.6,"04:47",19.43
72,2018-01-05,1,83.186,926,"05:05",17.82
72,2018-01-08,1,22.747,533.75,"05:27",18.5
72,2018-01-09,1,105.126,1487.5,"07:48",32.78
72,2018-01-10,1,18.365,152.91,"07:51",23.52
72,2018-01-11,1,18.681,182.75,"06:38",19.97
72,2018-01-12,1,16.436,273.87,"07:38",29.61
72,2018-01-15,1,97.996,981.65,"06:27",27.49
72,2018-01-16,1,95.784,833.35,"07:01",38.09
72,2018-01-17,1,78.781,1336.55,"07:11",33.88
72,2018-01-18,1,39.834,1236.95,"06:48",32.23
72,2018-01-19,1,27.061,446,"04:11",9.78
72,2018-01-22,1,83.44,650.5,"08:08",25.23
72,2018-01-23,1,64.099,1241.9,"05:54",32.7
72,2018-01-24,1,39.689,898.1,"05:29",22.07
72,2018-01-25,1,104.847,1338.25,"06:17",40.68
72,2018-01-26,1,68.063,848.15,"06:38",27.44
72,2018-01-29,1,88.35,1178.4,"06:07",28.83
72,2018-01-30,1,87.767,916.3,"05:50",26.95
72,2018-01-31,1,46.757,1160.25,"06:24",39.29
73,2018-01-02,1,25.599,1765.85,"04:01",13.72
73,2018-01-03,1,55.064,3875.45,"09:35",34.98
73,2018-01-04,1,45.846,4265,"08:38",41.82
73,2018-01-05,1,59.878,3855.65,"09:04",35.17
73,2018-01-08,1,47.929,5192.6,"08:44",42.99
73,2018-01-09,1,73.193,5992.45,"09:24",44.44
73,2018-01-10,1,63.678,3547.95,"08:50",36.11
73,2018-01-11,1,42.037,7409.65,"09:39",54.72
73,2018-01-12,1,46.678,4058.15,"09:10",38.73
73,2018-01-15,1,50.925,6791.7,"09:09",56.04
73,2018-01-16,1,42.257,4134.95,"09:12",40.77
73,2018-01-17,1,53.09,6044.55,"08:22",53.31
73,2018-01-18,1,37.502,5116,"09:23",39.14
73,2018-01-19,1,63.148,4799.85,"08:35",36
73,2018-01-22,1,58.312,4793.2,"08:41",39.73
73,2018-01-23,1,62.68,5630.75,"09:01",43.11
73,2018-01-24,1,80.205,5165.95,"09:03",44.19
73,2018-01-25,1,63.103,3687,"08:54",35.25
73,2018-01-26,1,36.351,3887,"09:07",35.5
73,2018-01-29,1,47.364,3629.95,"08:57",34.45
73,2018-01-30,1,42.154,4043.25,"09:07",35.13
73,2018-01-31,1,37.792,5168.25,"08:54",46.22
74,2018-01-31,1,42,2832.3,"01:07",12.23
76,2018-01-03,1,51.937,5059.45,"08:49",41.63
76,2018-01-04,1,83.673,4447.5,"07:35",45.12
76,2018-01-05,1,120.029,3456.95,"08:17",36.93
76,2018-01-06,1,50,974,"01:56",10.19
76,2018-01-08,1,61.005,6634,"09:03",52.4
76,2018-01-09,1,46.247,4664.7,"08:17",41.77
76,2018-01-10,1,79.464,6025.45,"08:22",50.46
76,2018-01-11,1,65.713,4399.75,"08:26",38.92
76,2018-01-12,1,102.921,2798.65,"08:18",33.87
76,2018-01-15,1,45.137,5008.85,"08:41",41.22
76,2018-01-16,1,80.432,6287.15,"08:25",50.17
76,2018-01-17,1,135.589,5449.55,"08:45",46.58
76,2018-01-18,1,123.69,5039.7,"08:34",46.35
76,2018-01-19,1,88.797,4426.65,"07:52",34.45
76,2018-01-22,1,118.174,7130.9,"08:37",45.79
76,2018-01-23,1,119.687,4575.85,"08:39",44.17
76,2018-01-24,1,220,6627.6,"08:39",47.74
76,2018-01-25,1,175,7104.86,"08:38",52.07
76,2018-01-26,1,250,4963.55,"08:21",40.34
76,2018-01-29,1,0,5024.65,"08:36",40.66
76,2018-01-30,1,225,3847.5,"08:16",35.32
76,2018-01-31,1,230,6744.5,"08:42",47.74
77,2018-01-02,1,27.612,7835.1,"07:53",56.72
77,2018-01-03,1,24.367,3853,"08:15",28.49
77,2018-01-04,1,124,6224.87,"08:43",46.22
77,2018-01-05,1,28.586,6413.05,"08:35",51.01
77,2018-01-09,1,132,6445.37,"09:21",45.31
77,2018-01-10,1,26.733,8772.6,"08:45",58.83
77,2018-01-11,1,30.097,12440.4,"09:04",88.65
77,2018-01-12,1,19.926,6370.75,"08:45",48.09
77,2018-01-15,1,21.487,9619.26,"09:07",69.98
77,2018-01-16,1,21.008,7222.88,"08:47",58.76
77,2018-01-17,1,116,6906.55,"08:30",50.37
77,2018-01-18,1,31.777,9786.8,"08:39",70.28
80,2018-01-02,1,15.18,5867.1,"09:33",43.64
80,2018-01-03,1,91,9822.55,"10:33",54.23
80,2018-01-04,1,18.263,4096.95,"09:30",37.59
80,2018-01-05,1,100,6653.55,"08:31",38.35
80,2018-01-08,1,15.618,5800.05,"09:46",45.57
80,2018-01-09,1,114,10154.5,"09:32",58.83
80,2018-01-10,1,109,5710,"08:55",45.87
80,2018-01-11,1,107,5418.05,"09:50",44.9
80,2018-01-12,1,111,9385.3,"09:30",60.31
80,2018-01-15,1,18.999,6309.11,"09:25",51.75
80,2018-01-16,1,105,9601.91,"09:42",65.68
80,2018-01-17,1,100,5969.3,"09:29",46.7
80,2018-01-18,1,103,8261.55,"09:35",47.68
80,2018-01-19,1,15.339,9256.25,"08:55",51.69
80,2018-01-20,1,15.43,1181,"02:10",8.03
80,2018-01-22,1,103,6008.15,"09:36",45.53
80,2018-01-23,1,15.103,6032.45,"09:32",49.48
80,2018-01-24,1,15.981,9593.45,"09:32",59.72
80,2018-01-25,1,106,5048.45,"09:36",38.26
80,2018-01-26,1,99,5484.1,"08:55",39.16
80,2018-01-29,1,15.578,6306,"09:42",46.09
80,2018-01-30,1,97,8421.1,"10:17",62.16
80,2018-01-31,1,17.379,8824.1,"09:34",130.7
81,2018-01-02,1,56,1816.6,"08:16",20.58
81,2018-01-03,1,19.286,4345.5,"09:10",37.18
81,2018-01-04,1,87,4104.55,"09:02",33.93
81,2018-01-05,1,19.101,1899.12,"08:52",22.1
81,2018-01-08,1,82,3454.77,"08:51",34.23
81,2018-01-09,1,82,8177.7,"09:03",57.14
81,2018-01-10,1,20.663,3972.11,"08:38",36.89
81,2018-01-11,1,27.794,2708.35,"08:56",26.88
81,2018-01-12,1,27.856,1405,"08:27",18.12
81,2018-01-15,1,24.893,4283.3,"08:55",37.05
81,2018-01-16,1,21.282,6311.3,"08:55",53.02
81,2018-01-17,1,23.983,5227.11,"09:19",38.95
81,2018-01-18,1,18.078,5768.5,"08:29",34.94
81,2018-01-19,1,49,579.45,"09:02",9.98
81,2018-01-22,1,82,7415.6,"08:59",46.38
81,2018-01-23,1,94,2842.9,"08:49",27.51
81,2018-01-24,1,81,4833.45,"09:05",40.17
81,2018-01-25,1,69,1547.85,"08:55",18.75
81,2018-01-26,1,83,4326.65,"08:54",37.56
81,2018-01-29,1,94,6442.15,"09:11",47.87
81,2018-01-30,1,80,2865.05,"09:11",29.64
81,2018-01-31,1,87,4517.3,"08:48",40.4
82,2018-01-02,1,21.072,4172.85,"08:30",34.31
82,2018-01-03,1,36.71,6923.15,"09:20",39.91
82,2018-01-04,1,34.019,3871.41,"08:19",36.34
82,2018-01-05,1,25.345,3305.75,"08:06",25.5
82,2018-01-08,1,31.785,5989.65,"08:56",37.37
82,2018-01-09,1,28.179,4393.79,"09:25",38.48
82,2018-01-10,1,35.73,5363.85,"08:40",40.54
82,2018-01-11,1,32.597,5731.15,"09:07",41.4
82,2018-01-12,1,44.653,5106.25,"09:13",41.4
82,2018-01-15,1,25.127,2635.95,"09:21",23.98
82,2018-01-16,1,22.115,2619.3,"05:25",24.31
82,2018-01-17,1,32.196,5123.55,"08:57",37.92
82,2018-01-18,1,24.915,2432.6,"08:33",17.74
82,2018-01-19,1,42.802,2059.5,"08:37",21.54
82,2018-01-22,1,15.939,2421.7,"08:33",21.92
82,2018-01-23,1,136,3679.7,"08:38",32.47
82,2018-01-24,1,56.671,4404.7,"08:36",31.85
82,2018-01-25,1,135,3877.6,"08:34",26.02
82,2018-01-26,1,24.607,7302.35,"08:59",37.68
82,2018-01-27,1,55,374,"01:27",4.1
82,2018-01-29,1,130,3780.65,"08:07",32.75
82,2018-01-30,1,123,4032.15,"08:40",33
82,2018-01-31,1,123,3440.4,"08:39",26.92
83,2018-01-02,1,22.386,5160.46,"08:06",44
83,2018-01-03,1,145,5261.2,"09:06",37.96
83,2018-01-04,1,15.304,11387.09,"10:39",63.38
83,2018-01-05,1,24.858,2430.75,"07:03",25.14
83,2018-01-08,1,23.349,4740.32,"09:26",43.71
83,2018-01-09,1,17.47,6551.55,"09:00",52.81
83,2018-01-10,1,108.286,3240.35,"07:00",32.18
83,2018-01-12,1,93.32,5488.45,"06:40",39.32
83,2018-01-15,1,21.031,5900.05,"08:50",48.01
83,2018-01-16,1,36.204,5892.85,"08:03",45.17
83,2018-01-17,1,20.856,6175.35,"08:06",50.11
83,2018-01-18,1,16.353,4155.1,"07:43",34.03
83,2018-01-19,1,118,2612.25,"05:51",24.46
83,2018-01-22,1,24.62,4260.15,"08:55",35.39
83,2018-01-23,1,77,3831.77,"05:43",34.51
83,2018-01-24,1,18.01,5208.05,"07:43",44.64
83,2018-01-25,1,18.034,3572.8,"06:13",31.46
83,2018-01-26,1,131,4383.1,"07:29",32.11
83,2018-01-30,1,34.895,5052.4,"07:45",42.3
83,2018-01-31,1,22.78,6135.65,"07:34",50.85
84,2018-01-02,1,34.601,6176.7,"08:52",50.11
84,2018-01-03,1,91.822,4999.55,"06:49",39
84,2018-01-04,1,24.263,4498.95,"07:32",33.04
84,2018-01-05,1,47.124,2249.75,"06:58",24.04
84,2018-01-08,1,23.564,7315.03,"08:15",53.02
84,2018-01-09,1,20.557,982.65,"02:22",8.66
84,2018-01-11,1,41.883,4621.2,"06:58",42.35
84,2018-01-12,1,91.397,3743.65,"07:56",35.72
84,2018-01-15,1,29.949,5837.75,"08:29",55.9
84,2018-01-16,1,49.016,4363.51,"08:26",36.18
84,2018-01-17,1,39.324,5056.35,"08:32",42.15
84,2018-01-19,1,43.524,4467,"08:20",38.45
84,2018-01-22,1,30.81,6721.5,"08:20",50.38
84,2018-01-23,1,30.039,2588.15,"08:18",19.73
84,2018-01-25,1,37.892,4303.75,"08:38",33.4
84,2018-01-26,1,59.453,5877.6,"08:28",45.64
84,2018-01-29,1,46.211,5486.65,"06:21",45.7
84,2018-01-30,1,56.632,5762.65,"08:33",52.46
84,2018-01-31,1,164.952,6529.85,"08:16",42.83
86,2018-01-11,1,42,1379.12,"06:08",13.13
86,2018-01-12,1,34,2527.45,"01:53",25.66
94,2018-01-02,1,29.238,7664.05,"09:11",63.15
94,2018-01-03,1,55.546,9468.5,"08:18",81.71
94,2018-01-04,1,126.77,7559.45,"08:08",76.23
94,2018-01-05,1,107.649,8701.5,"08:13",77.09
94,2018-01-08,1,34.564,8437.94,"09:07",64.51
94,2018-01-09,1,69.606,15697.4,"10:18",111.43
94,2018-01-10,1,88.989,9054.65,"09:35",88.52
94,2018-01-11,1,113.517,9897.65,"08:03",78.15
94,2018-01-15,1,131.897,11895.95,"09:21",82.54
94,2018-01-16,1,99.036,13827.75,"10:22",100.84
94,2018-01-17,1,89.457,10167.35,"08:15",73.22
94,2018-01-18,1,67.217,9364.9,"08:19",90.45
94,2018-01-19,1,85.271,10715,"08:31",89.99
94,2018-01-22,1,45.017,16607.1,"10:06",94.97
94,2018-01-23,1,52.736,15008.57,"10:31",119.75
94,2018-01-24,1,95.211,11917.7,"08:53",98.21
94,2018-01-25,1,80.7,6590.85,"08:44",62.22
94,2018-01-26,1,81.389,6968.05,"08:35",57.06
94,2018-01-29,1,39.076,10642.25,"09:07",66.16
94,2018-01-30,1,104.128,10742.6,"10:45",82.44
94,2018-01-31,1,70.898,11742.75,"10:25",93.84
99,2018-01-02,1,66.797,156.3,"10:22",14.81
99,2018-01-04,1,52.722,322.7,"10:34",16.44
99,2018-01-05,1,65.291,320.58,"10:43",21.46
99,2018-01-08,1,72.643,403.55,"10:59",22.86
99,2018-01-09,1,65.597,649.35,"11:52",28.19
99,2018-01-10,1,64.386,438.8,"11:24",24.23
99,2018-01-11,1,53.425,464,"09:43",25.08
99,2018-01-12,1,63.508,648.69,"11:16",29.13
99,2018-01-15,1,57.197,198.06,"08:46",16.49
99,2018-01-16,1,62.329,390.89,"09:10",22.81
99,2018-01-17,1,48.96,306.58,"08:27",20.87
99,2018-01-18,1,45.706,772.2,"09:23",21.82
99,2018-01-19,1,52.212,671.19,"09:50",26.97
99,2018-01-22,1,103.628,345.35,"08:47",18.94
99,2018-01-23,1,127.035,534.58,"11:06",29.09
99,2018-01-24,1,102.31,499.65,"08:57",22
99,2018-01-25,1,114.323,498.4,"09:18",26.65
99,2018-01-26,1,119.818,775.51,"09:33",19.84
99,2018-01-29,1,86.959,346.8,"08:12",18.38
99,2018-01-30,1,114.674,300.8,"09:28",23.36
99,2018-01-31,1,88.374,514.41,"06:56",52.79
102,2018-01-02,1,29.752,525.3,"04:07",19.55
102,2018-01-03,1,55,1418.7,"05:27",29.09
102,2018-01-04,1,17.509,1536.35,"05:55",26.47
102,2018-01-05,1,123.498,574.95,"06:24",22.55
102,2018-01-08,1,18.637,1034.9,"05:47",30.49
102,2018-01-09,1,30.008,1690.1,"05:14",24.36
102,2018-01-10,1,18.69,865.45,"04:31",36.51
102,2018-01-11,1,0,1068.25,"03:44",34.32
102,2018-01-12,1,45,1200.2,"02:45",30.44
102,2018-01-15,1,15.455,1207.72,"06:32",64.14
102,2018-01-16,1,19.187,1246.2,"06:50",34.59
102,2018-01-17,1,46,1329.5,"04:57",38.91
102,2018-01-18,1,24.725,1117.7,"06:33",37.52
102,2018-01-19,1,50,1217.33,"06:05",38.41
102,2018-01-22,1,50.326,1096.2,"05:21",41.07
102,2018-01-23,1,50,1300.7,"06:08",30.44
102,2018-01-24,1,95,1523.1,"06:24",37.96
102,2018-01-25,1,20.209,929.5,"06:03",22.01
102,2018-01-26,1,0,725.2,"05:27",23.45
102,2018-01-29,1,18.27,590.8,"04:19",23.33
102,2018-01-30,1,0,1012.3,"04:09",36.79
102,2018-01-31,1,15.847,1265.25,"07:02",54.59
103,2018-01-16,1,51.849,834.5,"04:17",44.29
103,2018-01-17,1,78.728,1154.45,"06:24",64.16
103,2018-01-18,1,92.593,806.4,"04:21",37.41
103,2018-01-19,1,98.888,637.15,"05:02",37.2
103,2018-01-23,1,93.486,1133.7,"05:18",53.18
103,2018-01-24,1,109.752,991.5,"04:46",50.65
103,2018-01-25,1,52.231,752.7,"03:50",32.94
103,2018-01-31,1,53.141,710.8,"03:09",52.58
104,2018-01-02,1,44.392,697.53,"09:02",23.47
104,2018-01-03,1,59.264,1049.49,"09:29",35.82
104,2018-01-04,1,75.772,690.45,"08:17",35.19
104,2018-01-05,1,75.657,1587.29,"09:30",44.84
104,2018-01-08,1,79.456,1044.25,"08:49",32.84
104,2018-01-09,1,88.483,1927.25,"09:37",48.87
104,2018-01-10,1,57.963,1532.4,"09:32",40.94
104,2018-01-11,1,75.384,1630.06,"09:17",43.32
104,2018-01-15,1,75.379,1305.01,"09:45",38.04
104,2018-01-16,1,69.813,1310.04,"09:52",42.75
104,2018-01-17,1,61.358,1647.75,"09:37",43.5
104,2018-01-18,1,78.159,2002.17,"09:35",42.53
104,2018-01-19,1,67.655,1686.46,"09:49",45.23
104,2018-01-22,1,75.876,1688.31,"09:36",43.62
104,2018-01-23,1,69.498,1750.25,"09:37",43.22
104,2018-01-24,1,69.696,1885.99,"09:25",43.49
104,2018-01-25,1,52.063,1647.35,"09:35",43.24
104,2018-01-26,1,60.265,1473.21,"10:14",40.49
104,2018-01-29,1,59.247,1169.95,"09:46",35.54
104,2018-01-30,1,257.955,1259.9,"09:25",41.53
104,2018-01-31,1,56.485,1540.46,"10:06",35.61
105,2018-01-02,1,86.859,908.05,"09:56",25.17
105,2018-01-03,1,105.581,952.4,"12:30",37.29
105,2018-01-04,1,83.967,661.63,"10:01",34.02
105,2018-01-05,1,102.91,772,"09:39",33.65
105,2018-01-08,1,62.534,1007.15,"10:02",42.54
105,2018-01-09,1,87.627,1326.05,"10:25",43.28
105,2018-01-10,1,92.62,719.01,"10:29",38.64
105,2018-01-11,1,114.697,728.23,"10:12",32.39
105,2018-01-12,1,79.219,924.09,"12:13",35.33
105,2018-01-15,1,90.71,1095.18,"10:09",36.47
105,2018-01-16,1,26.063,1069.45,"10:10",35.19
105,2018-01-17,1,96.958,1004.2,"10:54",37.08
105,2018-01-18,1,93.612,795.05,"11:54",42.59
105,2018-01-19,1,122.105,481.15,"14:52",35.27
105,2018-01-22,1,106.582,779.38,"12:52",34.42
105,2018-01-23,1,124.478,964.68,"13:08",40.01
105,2018-01-24,1,124.952,680.66,"12:41",42.24
105,2018-01-25,1,134.086,1850.43,"13:15",46.07
105,2018-01-26,1,81.172,482.85,"09:33",29.69
105,2018-01-29,1,72.63,968.8,"09:25",27.34
105,2018-01-30,1,84.719,933.1,"09:46",33.74
105,2018-01-31,1,88.745,1141.18,"10:50",105.68
107,2018-01-02,1,37.197,623.27,"08:41",32.14
107,2018-01-03,1,37.802,648.26,"12:34",40.78
107,2018-01-04,1,66.502,1217.45,"13:30",59.09
107,2018-01-05,1,41.66,723.35,"10:05",42.53
107,2018-01-08,1,62.945,762.39,"08:41",40.43
107,2018-01-09,1,61.516,875.28,"09:19",50.88
107,2018-01-10,1,90.333,916.52,"08:55",50.1
107,2018-01-11,1,48.667,1112.95,"09:44",48.45
107,2018-01-12,1,38.555,707.61,"07:14",34.91
107,2018-01-16,1,16.559,596.11,"08:29",38.81
107,2018-01-17,1,39.041,608.55,"09:07",40.94
107,2018-01-18,1,70.48,589.49,"08:39",46.15
107,2018-01-19,1,53.669,599.28,"08:42",39.52
107,2018-01-22,1,83.608,653,"12:43",43.67
107,2018-01-23,1,63.861,986.23,"08:51",45.92
107,2018-01-24,1,225.495,621.05,"08:33",40.28
107,2018-01-25,1,56.621,610.25,"08:48",40.04
107,2018-01-26,1,256.345,586.27,"14:20",45.36
107,2018-01-29,1,65.481,788.26,"09:25",37.52
107,2018-01-30,1,307.689,761.64,"09:27",107.18
108,2018-01-02,1,56.99,529.75,"08:26",33.8
108,2018-01-03,1,69.349,892.61,"08:44",43.56
108,2018-01-04,1,50.928,914.15,"08:27",51.05
108,2018-01-05,1,58.618,724.62,"09:02",41.09
108,2018-01-06,1,28.106,176.5,"03:30",12.01
108,2018-01-08,1,56.847,957.75,"07:53",41.73
108,2018-01-09,1,46.995,936.44,"08:32",55.89
108,2018-01-10,1,55.719,1085.2,"08:35",50.06
108,2018-01-11,1,48.813,759.48,"08:38",44.46
108,2018-01-12,1,54.706,756.72,"08:44",41.17
108,2018-01-15,1,64.3,1003.73,"07:55",44.06
108,2018-01-16,1,59.619,625.21,"08:13",43.88
108,2018-01-17,1,51.323,860.03,"07:56",43.15
108,2018-01-18,1,63.861,879.85,"07:34",45.91
108,2018-01-19,1,63.732,798.02,"08:19",40.19
108,2018-01-22,1,68.751,799.24,"08:37",36.82
108,2018-01-23,1,53.01,992.3,"08:15",48.46
108,2018-01-24,1,71.202,964.21,"08:07",44.85
108,2018-01-25,1,63.85,623.82,"08:20",38.79
108,2018-01-26,1,56.408,742.45,"08:17",40.56
108,2018-01-29,1,62.159,852.9,"08:40",34.83
108,2018-01-30,1,58.969,777.44,"07:48",32.95
108,2018-01-31,1,54.232,1117.32,"07:49",41.18
109,2018-01-02,1,49.228,451.04,"08:15",32.16
109,2018-01-03,1,37.913,474.48,"08:25",38.83
109,2018-01-04,1,35.387,529.24,"08:03",43.36
109,2018-01-05,1,40.616,914.35,"09:20",47.56
109,2018-01-08,1,35.125,820.03,"08:17",44.45
109,2018-01-09,1,39.173,458.18,"07:57",41.41
109,2018-01-10,1,40.452,488.78,"08:08",43.13
109,2018-01-11,1,35.085,520.05,"08:16",37.28
109,2018-01-12,1,42.368,503.84,"09:11",39.26
109,2018-01-15,1,38.404,556.93,"08:33",36.52
109,2018-01-16,1,28.461,781.77,"08:22",43.23
109,2018-01-17,1,40.395,636.44,"07:57",43.82
109,2018-01-18,1,39.25,672.63,"08:10",46.46
109,2018-01-19,1,47.374,663.13,"09:22",39.1
